mep_name,jurisdiction,political_group,email,staff_contact_name,staff_contact_email,staff_contact_phone,policy_briefs,committee_memberships,last_verified,role_tags
Carlos ZORRINHO,Portugal,S&D,carlos.zorrinho@europarl.europa.eu,N/A,N/A,N/A,"Digital policy, AI governance, cybersecurity, data protection, energy, industrial strategy",ITRE; AIDA,2024-12-15,
Georgios AFTIAS,Greece,EPP,georgios.aftias@europarl.europa.eu,N/A,N/A,N/A,Internal market,IMCO,2024-12-15,
Peter AGIUS,Malta,EPP,peter.agius@europarl.europa.eu,N/A,N/A,N/A,Internal market; Consumer protection,IMCO,2024-12-15,
Alex AGIUS SALIBA,Malta,S&D,alex.agiussaliba@europarl.europa.eu,N/A,N/A,N/A,Internal market; Digital services; Consumer protection,IMCO,2024-12-15,
Pablo ARIAS ECHEVERRÍA,Spain,EPP,pablo.ariasecheverria@europarl.europa.eu,N/A,N/A,N/A,Internal market; Digital single market,IMCO,2024-12-15,
Jeannette BALJEU,Netherlands,Renew,jeannette.baljeu@europarl.europa.eu,N/A,N/A,N/A,Internal market,IMCO,2024-12-15,
Katarina BARLEY,Germany,S&D,katarina.barley@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Justice; Digital rights,LIBE; IMCO,2024-12-15,
Biljana BORZAN,Croatia,S&D,biljana.borzan@europarl.europa.eu,N/A,N/A,N/A,Internal market; Consumer protection; Health,IMCO; ENVI,2024-12-15,
Stefano CAVEDAGNA,Italy,ECR,stefano.cavedagna@europarl.europa.eu,N/A,N/A,N/A,Internal market,IMCO,2024-12-15,
Leila CHAIBI,France,The Left,leila.chaibi@europarl.europa.eu,N/A,N/A,N/A,Internal market; Platform workers; Digital labor rights,IMCO; EMPL,2024-12-15,
David CORMAND,France,Greens/EFA,david.cormand@europarl.europa.eu,N/A,N/A,N/A,Internal market; Digital rights,IMCO; BUDG,2024-12-15,
Christian DOLESCHAL,Germany,EPP,christian.doleschal@europarl.europa.eu,N/A,N/A,N/A,Internal market - IMCO Vice-Chair; Youth affairs,IMCO,2024-12-15,
Raquel GARCÍA HERMIDA-VAN DER WALLE,Netherlands,Renew,raquel.garciahermidavanderwalle@europarl.europa.eu,N/A,N/A,N/A,Internal market,IMCO,2024-12-15,
Kamila GASIUK-PIHOWICZ,Poland,EPP,kamila.gasiukpihowicz@europarl.europa.eu,N/A,N/A,N/A,Internal market - IMCO Vice-Chair,IMCO,2024-12-15,
Bruno GONÇALVES,Portugal,S&D,bruno.goncalves@europarl.europa.eu,N/A,N/A,N/A,Digital policy; industry; research,ITRE; IMCO,2024-12-15,
Dirk GOTINK,Netherlands,EPP,dirk.gotink@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
Sandro GOZI,France,Renew Europe,sandro.gozi@europarl.europa.eu,N/A,N/A,N/A,Constitutional affairs; EU reform; digital single market,IMCO; AFCO,2024-12-15,
Maria GRAPINI,Romania,S&D,maria.grapini@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; SMEs; Digital Services Act,IMCO,2024-12-15,vice_chair
Elisabeth GROSSMANN,Austria,S&D,elisabeth.grossmann@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
Maria GUZENINA,Finland,S&D,maria.guzenina@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; health,IMCO; ENVI,2024-12-15,
Anna-Maja HENRIKSSON,Finland,Renew Europe,anna-maja.henriksson@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; civil liberties; justice,IMCO; LIBE,2024-12-15,
Ivars IJABS,Latvia,Renew Europe,ivars.ijabs@europarl.europa.eu,N/A,N/A,N/A,AI; digital transformation; research funding; late payments - STOA Vice-Chair; AI Intergroup member,ITRE; IMCO; ECON,2024-12-15,
Virginie JORON,France,PfE,virginie.joron@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; petitions,IMCO; PETI,2024-12-15,
Pierre JOUVET,France,S&D,pierre.jouvet@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
François KALFON,France,S&D,francois.kalfon@europarl.europa.eu,N/A,N/A,N/A,Space law; internal market - IMCO Space Law Rapporteur,IMCO,2024-12-15,rapporteur
Marina KALJURAND,Estonia,S&D,marina.kaljurand@europarl.europa.eu,N/A,N/A,N/A,Cybersecurity; digital identity; data protection; foreign affairs - Former Foreign Minister,LIBE; IMCO,2024-12-15,vice_chair
Mary KHAN,Germany,ESN,mary.khan@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; legal affairs; internal market,LIBE; JURI; IMCO,2024-12-15,
Sophia KIRCHER,Austria,EPP,sophia.kircher@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
Michał KOBOSKO,Poland,Renew Europe,michal.kobosko@europarl.europa.eu,N/A,N/A,N/A,Digital policy; industry; foreign affairs,ITRE; AFET; IMCO,2024-12-15,
Arba KOKALARI,Sweden,EPP,arba.kokalari@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; Digital Services,IMCO,2024-12-15,
Kateřina KONEČNÁ,Czechia,NI,katerina.konecna@europarl.europa.eu,N/A,N/A,N/A,Internal market; environment,IMCO; ENVI,2024-12-15,
Sebastian KRUIS,Netherlands,PfE,sebastian.kruis@europarl.europa.eu,N/A,N/A,N/A,Internal market; immigration,IMCO; LIBE,2024-12-15,
Alice KUHNKE,Sweden,Greens/EFA,alice.kuhnke@europarl.europa.eu,N/A,N/A,N/A,Anti-corruption; LGBTQ+ rights; anti-racism; civil liberties - Greens/EFA Deputy Chair; Former Culture Minister,LIBE; IMCO; FEMM,2024-12-15,
Katrin LANGENSIEPEN,Germany,Greens/EFA,katrin.langensiepen@europarl.europa.eu,N/A,N/A,N/A,Disability rights; internal market; consumer protection; employment,IMCO; EMPL,2024-12-15,
Judita LAŠŠÁKOVÁ,Slovakia,NI,judita.lassakova@europarl.europa.eu,N/A,N/A,N/A,Internal market; budget,IMCO; BUDG,2024-12-15,
Morten LØKKEGAARD,Denmark,Renew Europe,morten.lokkegaard@europarl.europa.eu,N/A,N/A,N/A,Industry; digital media; internal market,ITRE; IMCO,2024-12-15,
Marlena MALĄG,Poland,ECR,marlena.malag@europarl.europa.eu,N/A,N/A,N/A,Employment; internal market,EMPL; IMCO,2024-12-15,
Pierfrancesco MARAN,Italy,S&D,pierfrancesco.maran@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection; urban affairs,IMCO,2024-12-15,
Jorge MARTÍN FRÍAS,Spain,PfE,jorge.martinfrias@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
Eva MAYDELL,Bulgaria,EPP,eva.maydell@europarl.europa.eu,N/A,N/A,N/A,Digital economy; AI regulation; innovation; blockchain,ITRE; IMCO,2024-12-15,
Idoia MENDIA,Spain,S&D,idoia.mendia@europarl.europa.eu,N/A,N/A,N/A,Internal market; employment,IMCO; EMPL,2024-12-15,
Nikola MINCHEV,Bulgaria,Renew Europe,nikola.minchev@europarl.europa.eu,N/A,N/A,N/A,Internal market; civil liberties - IMCO Vice-Chair; Former Parliament Speaker,IMCO; LIBE,2024-12-15,vice_chair
Piotr MÜLLER,Poland,ECR,piotr.muller@europarl.europa.eu,N/A,N/A,N/A,Internal market; consumer protection,IMCO,2024-12-15,
Denis NESCI,Italy,ECR,denis.nesci@europarl.europa.eu,N/A,N/A,N/A,"Regional development, Southern Italy issues",REGI; IMCO,2024-12-15,
Angelika NIEBLER,Germany,EPP,angelika.niebler@europarl.europa.eu,N/A,N/A,N/A,"Industry, research, energy, cybersecurity, data governance, AI/digital policy - Rapporteur on Data Governance Act and Cybersecurity Act",ITRE; JURI; IMCO; AFET; SEDE,2024-12-15,rapporteur
Cynthia NÍ MHURCHÚ,Ireland,Renew,cynthia.nimhurchu@europarl.europa.eu,N/A,N/A,N/A,"Consumer protection, internal market",IMCO,2024-12-15,
Daniel OBAJTEK,Poland,ECR,daniel.obajtek@europarl.europa.eu,N/A,N/A,N/A,"Industrial policy, energy, Clean Industrial Deal, EU competitiveness",ITRE; IMCO,2024-12-15,coordinator
Philippe OLIVIER,France,PfE,philippe.olivier@europarl.europa.eu,N/A,N/A,N/A,"Transport, internal market, consumer protection, digital services",TRAN; IMCO,2024-12-15,
Aldo PATRICIELLO,Italy,PfE,aldo.patriciello@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, industry policy, digital services",IMCO; ITRE,2024-12-15,
Daniele POLATO,Italy,ECR,daniele.polato@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, digital services",IMCO,2024-12-15,
Reinis POZŅAKS,Latvia,ECR,reinis.poznaks@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, digital services, data governance",IMCO,2024-12-15,
Aura SALLA,Finland,EPP,aura.salla@europarl.europa.eu,N/A,N/A,N/A,"Consumer protection, internal market, digital services, industry",IMCO; ITRE,2024-12-15,
Paulius SAUDARGAS,Lithuania,EPP,paulius.saudargas@europarl.europa.eu,N/A,N/A,N/A,"Industry, research, internal market, consumer protection, digital policy",ITRE; IMCO,2024-12-15,
Ernő SCHALLER-BAROSS,Hungary,PfE,erno.schallerbaross@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, digital services, legal affairs",IMCO; JURI,2024-12-15,
Joanna SCHEURING-WIELGUS,Poland,S&D,joanna.scheuringwielgus@europarl.europa.eu,N/A,N/A,N/A,"Consumer protection, internal market, digital services, women's rights",IMCO; FEMM,2024-12-15,
Tomislav SOKOL,Croatia,EPP,tomislav.sokol@europarl.europa.eu,N/A,N/A,N/A,"Public health, consumer protection, internal market, digital services, Balkans relations",SANT; IMCO; ENVI; AFCO,2024-12-15,
Inese VAIDERE,Latvia,EPP,inese.vaidere@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, digital single market, data governance",IMCO; ECON,2024-12-15,
Ivaylo VALCHEV,Bulgaria,ECR,ivaylo.valchev@europarl.europa.eu,N/A,N/A,N/A,"Conservative policies, internal market",IMCO; AGRI,2024-12-15,
Adina-Ioana VĂLEAN,Romania,EPP,adina.valean@europarl.europa.eu,N/A,N/A,N/A,"Transport, infrastructure, digital policy, AI applications in transport",IMCO; TRAN,2024-12-15,
Tom VANDENDRIESSCHE,Belgium,PfE,tom.vandendriessche@europarl.europa.eu,N/A,N/A,N/A,"Flemish nationalism, sovereignty, internal market",IMCO; AFET,2024-12-15,
Reinier VAN LANSCHOT,Netherlands,Greens/EFA,reinier.vanlanschot@europarl.europa.eu,N/A,N/A,N/A,"Pan-European progressive policies, digital innovation, sustainability",IMCO; ECON,2024-12-15,
Sabine VERHEYEN,Germany,EPP,sabine.verheyen@europarl.europa.eu,N/A,N/A,N/A,"Culture, education, media, digital cultural policy, AI in media",IMCO; CULT,2024-12-15,
Yvan VEROUGSTRAETE,Belgium,Renew Europe,yvan.verougstraete@europarl.europa.eu,N/A,N/A,N/A,"Christian democratic/centrist policies, industry, research",ITRE; IMCO,2024-12-15,vice_chair
Mariateresa VIVALDINI,Italy,ECR,mariateresa.vivaldini@europarl.europa.eu,N/A,N/A,N/A,"Conservative national policies, industry, internal market",ITRE; IMCO,2024-12-15,
Tomáš ZDECHOVSKÝ,Czechia,EPP,tomas.zdechovsky@europarl.europa.eu,N/A,N/A,N/A,"Rule of law, migration, security, media, internal market, consumer protection, data protection",CONT; LIBE; EUDS; IMCO,2024-12-15,
Magdalena ADAMOWICZ,Poland,EPP,magdalena.adamowicz@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Rule of law,LIBE,2024-12-15,
Abir AL-SAHLANI,Sweden,Renew,abir.al-sahlani@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Migration,LIBE,2024-12-15,
Christine ANDERSON,Germany,ESN,christine.anderson@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Giuseppe ANTOCI,Italy,The Left,giuseppe.antoci@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Organized crime,LIBE,2024-12-15,
Konstantinos ARVANITIS,Greece,The Left,konstantinos.arvanitis@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Human rights,LIBE,2024-12-15,
Malik AZMANI,Netherlands,Renew,malik.azmani@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Migration,LIBE,2024-12-15,
François-Xavier BELLAMY,France,EPP,francoisxavier.bellamy@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Culture,LIBE; CULT,2024-12-15,
Ioan-Rareş BOGDAN,Romania,EPP,ioanrares.bogdan@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Foreign affairs,LIBE; AFET,2024-12-15,
Jaume ASENS LLODRÀ,Spain,Greens/EFA,jaume.asensllodra@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Justice,LIBE,2024-12-15,
Gordan BOSANAC,Croatia,Greens/EFA,gordan.bosanac@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Human rights,LIBE,2024-12-15,
Krzysztof BREJZA,Poland,EPP,krzysztof.brejza@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Saskia BRICMONT,Belgium,Greens/EFA,saskia.bricmont@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Trade; Digital rights,LIBE; INTA,2024-12-15,
Joachim Stanisław BRUDZIŃSKI,Poland,ECR,joachimstanislaw.brudzinski@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Damien CARÊME,France,The Left,damien.careme@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Migration,LIBE,2024-12-15,
Susanna CECCARDI,Italy,PfE,susanna.ceccardi@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Caterina CHINNICI,Italy,EPP,caterina.chinnici@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Justice,LIBE,2024-12-15,
Lena DÜPONT,Germany,EPP,lena.dupont@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Migration,LIBE,2024-12-15,
Loucas FOURLAS,Cyprus,EPP,loucas.fourlas@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; Child rights,LIBE,2024-12-15,
Daniel FREUND,Germany,Greens/EFA,daniel.freund@europarl.europa.eu,N/A,N/A,N/A,Budget control; Rule of law; Transparency,CONT; LIBE,2024-12-15,
Kinga GÁL,Hungary,PfE,kinga.gal@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Estrella GALÁN,Spain,The Left,estrella.galan@europarl.europa.eu,N/A,N/A,N/A,Civil liberties - LIBE Vice-Chair; Human rights; Migration,LIBE,2024-12-15,
Jean-Paul GARRAUD,France,PfE,jeanpaul.garraud@europarl.europa.eu,N/A,N/A,N/A,Civil liberties,LIBE,2024-12-15,
Alexandra GEESE,Germany,Greens/EFA,alexandra.geese@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; AI ethics; Algorithmic accountability; Digital rights,LIBE,2024-12-15,
Markéta GREGOROVÁ,Czechia,Greens/EFA,marketa.gregorova@europarl.europa.eu,N/A,N/A,N/A,Digital rights; disinformation; foreign interference; cybersecurity,ITRE; LIBE,2024-12-15,
Branko GRIMS,Slovenia,EPP,branko.grims@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice; home affairs,LIBE,2024-12-15,
Andrzej HALICKI,Poland,EPP,andrzej.halicki@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; rule of law,LIBE,2024-12-15,
Hannes HEIDE,Austria,S&D,hannes.heide@europarl.europa.eu,N/A,N/A,N/A,Culture; education; regional development; civil liberties,CULT; REGI; LIBE,2024-12-15,
Monika HOHLMEIER,Germany,EPP,monika.hohlmeier@europarl.europa.eu,N/A,N/A,N/A,Budgetary control; counter-terrorism; security; AI in law enforcement,CONT; LIBE,2024-12-15,chair; cont_chair
Evin INCIR,Sweden,S&D,evin.incir@europarl.europa.eu,N/A,N/A,N/A,Human rights; civil liberties; gender-based violence; migration; digital rights,LIBE; AFET; EUDS,2024-12-15,
Paolo INSELVINI,Italy,ECR,paolo.inselvini@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice; home affairs,LIBE,2024-12-15,
Irena JOVEVA,Slovenia,Renew Europe,irena.joveva@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice; culture,LIBE; CULT,2024-12-15,
Rasa JUKNEVIČIENĖ,Lithuania,EPP,rasa.jukneviciene@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense; civil liberties,AFET; SEDE; LIBE,2024-12-15,
Erik KALIŇÁK,Slovakia,NI,erik.kalinak@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice,LIBE,2024-12-15,
Mariusz KAMIŃSKI,Poland,ECR,mariusz.kaminski@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice; home affairs,LIBE,2024-12-15,
Radan KANEV,Bulgaria,EPP,radan.kanev@europarl.europa.eu,N/A,N/A,N/A,Industry; research; rule of law,ITRE; LIBE,2024-12-15,
Assita KANKO,Belgium,ECR,assita.kanko@europarl.europa.eu,N/A,N/A,N/A,Migration; security; civil liberties,LIBE,2024-12-15,
Fabienne KELLER,France,Renew Europe,fabienne.keller@europarl.europa.eu,N/A,N/A,N/A,Migration; asylum policy; civil liberties,LIBE,2024-12-15,
Kinga KOLLÁR,Hungary,EPP,kinga.kollar@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; women's rights,LIBE; FEMM,2024-12-15,
Moritz KÖRNER,Germany,Renew Europe,moritz.koerner@europarl.europa.eu,N/A,N/A,N/A,AI; digital policy; cybersecurity; data protection; civil liberties - AI Intergroup member,LIBE; BUDG,2024-12-15,
András LÁSZLÓ,Hungary,PfE,andras.laszlo@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; industry,LIBE; ITRE,2024-12-15,
Afroditi LATINOPOULOU,Greece,PfE,afroditi.latinopoulou@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; migration,LIBE,2024-12-15,
Murielle LAURENT,France,S&D,murielle.laurent@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice,LIBE,2024-12-15,
Fabrice LEGGERI,France,PfE,fabrice.leggeri@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; migration; border control - Former Frontex Director,LIBE,2024-12-15,
Jeroen LENAERS,Netherlands,EPP,jeroen.lenaers@europarl.europa.eu,N/A,N/A,N/A,Cybersecurity; AI in law enforcement; data protection; migration - EPP Vice-Chair; Former LIBE Chair,LIBE; EMPL,2024-12-15,
Nathalie LOISEAU,France,Renew Europe,nathalie.loiseau@europarl.europa.eu,N/A,N/A,N/A,European security; defense; foreign interference; disinformation; cybersecurity - Former Minister; EU-UK Assembly Chair,AFET; SEDE; LIBE; EUDS,2024-12-15,coordinator
Juan Fernando LÓPEZ AGUILAR,Spain,S&D,juanfernando.lopezaguilar@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice; migration; data protection,LIBE,2024-12-15,
Mimmo LUCANO,Italy,The Left,mimmo.lucano@europarl.europa.eu,N/A,N/A,N/A,Migration; civil liberties,LIBE,2024-12-15,
Lukas MANDL,Austria,EPP,lukas.mandl@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; legal affairs; security,LIBE; JURI; SEDE,2024-12-15,vice_chair
Erik MARQUARDT,Germany,Greens/EFA,erik.marquardt@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; migration; asylum,LIBE,2024-12-15,
Michael MCNAMARA,Ireland,Renew Europe,michael.mcnamara@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; AI monitoring - AI Monitoring Group co-chair,LIBE; ITRE,2024-12-15,
Ana Catarina MENDES,Portugal,S&D,anacatarina.mendes@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; justice,LIBE,2024-12-15,
Verena MERTENS,Germany,EPP,verena.mertens@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; women's rights,LIBE; FEMM,2024-12-15,
Giuseppe MILAZZO,Italy,ECR,giuseppe.milazzo@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; fisheries,LIBE; PECH,2024-12-15,
Dolors MONTSERRAT,Spain,EPP,dolors.montserrat@europarl.europa.eu,N/A,N/A,N/A,Petitions; civil liberties - PETI Chair,PETI; LIBE,2024-12-15,chair; peti_chair
Nadine MORANO,France,EPP,nadine.morano@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; security,LIBE,2024-12-15,
Javier MORENO SÁNCHEZ,Spain,S&D,javier.morenosanchez@europarl.europa.eu,N/A,N/A,N/A,Civil liberties; migration,LIBE,2024-12-15,
Matjaž NEMEC,Slovenia,S&D,matjaz.nemec@europarl.europa.eu,N/A,N/A,N/A,"Foreign policy, international relations",AFET; LIBE,2024-12-15,
Hannah NEUMANN,Germany,Greens/EFA,hannah.neumann@europarl.europa.eu,N/A,N/A,N/A,"Human rights, peace policy, security, surveillance technologies (Pegasus inquiry), Middle East policy",AFET; SEDE; LIBE; DROI,2024-12-15,coordinator
Janina OCHOJSKA,Poland,EPP,janina.ochojska@europarl.europa.eu,N/A,N/A,N/A,"Human rights, development aid, migration, civil liberties",DEVE; DROI; LIBE,2024-12-15,
Jan-Christoph OETJEN,Germany,Renew,janchristoph.oetjen@europarl.europa.eu,N/A,N/A,N/A,"Transport policy, mobility, civil liberties, human rights - EP Vice-President",TRAN; LIBE; DROI,2024-12-15,coordinator
João OLIVEIRA,Portugal,The Left,joao.oliveira@europarl.europa.eu,N/A,N/A,N/A,"Economic justice, workers' rights, social policy",ECON; EMPL; ITRE; LIBE,2024-12-15,
Aodhán Ó RÍORDÁIN,Ireland,S&D,aodhan.oriordain@europarl.europa.eu,N/A,N/A,N/A,"Workers' rights, housing, civil liberties, human rights, equality, data protection, digital rights",EMPL; LIBE; DROI,2024-12-15,
Leoluca ORLANDO,Italy,Greens/EFA,leoluca.orlando@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, Mediterranean policy, civil liberties, constitutional matters, anti-mafia",AFET; LIBE; AFCO,2024-12-15,
Jacek OZDOBA,Poland,ECR,jacek.ozdoba@europarl.europa.eu,N/A,N/A,N/A,"Environment, civil liberties",ENVI; LIBE,2024-12-15,
Ana Miguel PEDRO,Portugal,EPP,anamiguel.pedro@europarl.europa.eu,N/A,N/A,N/A,"Conservative policy, Portuguese affairs, civil liberties",LIBE,2024-12-15,
Alvise PÉREZ,Spain,NI,alvise.perez@europarl.europa.eu,N/A,N/A,N/A,Anti-establishment politics,LIBE,2024-12-15,
Hristo PETROV,Bulgaria,Renew,hristo.petrov@europarl.europa.eu,N/A,N/A,N/A,"Democratic reform, anti-corruption",CONT; LIBE,2024-12-15,
Pina PICIERNO,Italy,S&D,pina.picierno@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, democracy, foreign affairs - EP Vice-President",AFET; LIBE,2024-12-15,
Pascale PIERA,France,PfE,pascale.piera@europarl.europa.eu,N/A,N/A,N/A,"Industry policy, energy, research, legal affairs, civil liberties",ITRE; JURI; LIBE,2024-12-15,
Nicola PROCACCINI,Italy,ECR,nicola.procaccini@europarl.europa.eu,N/A,N/A,N/A,"Industry policy, energy, research, digital transformation - ECR Co-Chair",ITRE; LIBE,2024-12-15,
Emma RAFOWICZ,France,S&D,emma.rafowicz@europarl.europa.eu,N/A,N/A,N/A,"Culture, education, youth policy",CULT; LIBE,2024-12-15,
Karlo RESSLER,Croatia,EPP,karlo.ressler@europarl.europa.eu,N/A,N/A,N/A,"Budgetary policy, civil liberties, human trafficking, EU enlargement",BUDG; CONT; LIBE,2024-12-15,
Thijs REUTEN,Netherlands,S&D,thijs.reuten@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, EU enlargement, civil liberties, rule of law",AFET; LIBE,2024-12-15,
