mep_name,jurisdiction,political_group,email,staff_contact_name,staff_contact_email,staff_contact_phone,policy_briefs,committee_memberships,last_verified,role_tags
Ilhan KYUCHYUK,Bulgaria,Renew Europe,ilhan.kyuchyuk@europarl.europa.eu,N/A,N/A,N/A,Legal affairs; intellectual property; digital contracts - JURI Committee Chair,JURI; AFET,2024-12-15,chair; juri_chair
Sergey LAGODINSKY,Germany,Greens/EFA,sergey.lagodinsky@europarl.europa.eu,N/A,N/A,N/A,Digital rights; AI liability; data protection; rule of law - JURI Coordinator (Greens); Greens/EFA Vice-Chair,JURI; ITRE; AFET,2024-12-15,coordinator
Ilia LAZAROV,Bulgaria,EPP,ilia.lazarov@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; agriculture,AFET; AGRI,2024-12-15,
Miriam LEXMANN,Slovakia,EPP,miriam.lexmann@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; human rights,AFET; DROI,2024-12-15,
Nathalie LOISEAU,France,Renew Europe,nathalie.loiseau@europarl.europa.eu,N/A,N/A,N/A,European security; defense; foreign interference; disinformation; cybersecurity - Former Minister; EU-UK Assembly Chair,AFET; SEDE; LIBE; EUDS,2024-12-15,coordinator
Reinhold LOPATKA,Austria,EPP,reinhold.lopatka@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; Western Balkans,AFET,2024-12-15,
Javi LÓPEZ,Spain,S&D,javi.lopez@europarl.europa.eu,N/A,N/A,N/A,Environment; foreign affairs,ENVI; AFET,2024-12-15,
Antonio LÓPEZ-ISTÚRIZ WHITE,Spain,EPP,antonio.lopezisturiz@europarl.europa.eu,N/A,N/A,N/A,Constitutional affairs; foreign affairs,AFCO; AFET,2024-12-15,
David MCALLISTER,Germany,EPP,david.mcallister@europarl.europa.eu,N/A,N/A,N/A,EU foreign policy; transatlantic relations; Ukraine; Western Balkans - AFET Committee Chair; Former PM of Lower Saxony,AFET; INTA,2024-12-15,afet_chair; chair
Jaak MADISON,Estonia,ECR,jaak.madison@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense,AFET; SEDE,2024-12-15,
Marit MAIJ,Netherlands,S&D,marit.maij@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; development,AFET; DEVE,2024-12-15,
Thierry MARIANI,France,PfE,thierry.mariani@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; transport,AFET; TRAN,2024-12-15,
Liudas MAŽYLIS,Lithuania,EPP,liudas.mazylis@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; culture,AFET; CULT,2024-12-15,
Vangelis MEIMARAKIS,Greece,EPP,vangelis.meimarakis@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense - Former Parliament Speaker,AFET; SEDE,2024-12-15,
Sven MIKSER,Estonia,S&D,sven.mikser@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense - Former Foreign Minister,AFET; SEDE; ITRE,2024-12-15,
Francisco José MILLÁN MON,Spain,EPP,franciscojose.millanmon@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; international trade,AFET; INTA,2024-12-15,
Tiago MOREIRA DE SÁ,Portugal,PfE,tiago.moreiradesa@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense,AFET; SEDE,2024-12-15,
Arkadiusz MULARCZYK,Poland,ECR,arkadiusz.mularczyk@europarl.europa.eu,N/A,N/A,N/A,Legal affairs; foreign affairs,JURI; AFET,2024-12-15,
Matjaž NEMEC,Slovenia,S&D,matjaz.nemec@europarl.europa.eu,N/A,N/A,N/A,"Foreign policy, international relations",AFET; LIBE,2024-12-15,
Hannah NEUMANN,Germany,Greens/EFA,hannah.neumann@europarl.europa.eu,N/A,N/A,N/A,"Human rights, peace policy, security, surveillance technologies (Pegasus inquiry), Middle East policy",AFET; SEDE; LIBE; DROI,2024-12-15,coordinator
Angelika NIEBLER,Germany,EPP,angelika.niebler@europarl.europa.eu,N/A,N/A,N/A,"Industry, research, energy, cybersecurity, data governance, AI/digital policy - Rapporteur on Data Governance Act and Cybersecurity Act",ITRE; JURI; IMCO; AFET; SEDE,2024-12-15,rapporteur
Ville NIINISTÖ,Finland,Greens/EFA,ville.niinisto@europarl.europa.eu,N/A,N/A,N/A,"Climate policy, industrial policy, energy transition, environmental protection, security policy",ITRE; AFET; SEDE,2024-12-15,coordinator
Juozas OLEKAS,Lithuania,S&D,juozas.olekas@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, defense, security",AFET; SEDE,2024-12-15,
Leoluca ORLANDO,Italy,Greens/EFA,leoluca.orlando@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, Mediterranean policy, civil liberties, constitutional matters, anti-mafia",AFET; LIBE; AFCO,2024-12-15,
Urmas PAET,Estonia,Renew,urmas.paet@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, security policy, European defense",AFET; SEDE,2024-12-15,vice_chair
Nicolás PASCUAL DE LA PARTE,Spain,EPP,nicolas.pascualdelaparte@europarl.europa.eu,N/A,N/A,N/A,"Conservative policy, foreign affairs",AFET,2024-12-15,
Guillaume PELTIER,France,ECR,guillaume.peltier@europarl.europa.eu,N/A,N/A,N/A,"Conservative policy, French national interests",AFET,2024-12-15,
Pina PICIERNO,Italy,S&D,pina.picierno@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, democracy, foreign affairs - EP Vice-President",AFET; LIBE,2024-12-15,
Tonino PICULA,Croatia,S&D,tonino.picula@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, Western Balkans, EU enlargement",AFET,2024-12-15,
Thijs REUTEN,Netherlands,S&D,thijs.reuten@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, EU enlargement, civil liberties, rule of law",AFET; LIBE,2024-12-15,
Bert-Jan RUISSEN,Netherlands,ECR,bertjan.ruissen@europarl.europa.eu,N/A,N/A,N/A,"Agriculture, fisheries, trade policy - ECR Chief Whip",AGRI; PECH; AFET,2024-12-15,
Sandro RUOTOLO,Italy,S&D,sandro.ruotolo@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, civil liberties",AFET; LIBE,2024-12-15,
Massimiliano SALINI,Italy,EPP,massimiliano.salini@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, industry, transport",AFET; ITRE; TRAN,2024-12-15,
Nacho SÁNCHEZ AMOR,Spain,S&D,nacho.sanchezamor@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, civil liberties, human rights, data protection",AFET; LIBE,2024-12-15,
Isabel SANTOS,Portugal,S&D,isabel.santos@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, human rights",AFET,2024-12-15,
Jacek SARYUSZ-WOLSKI,Poland,ECR,jacek.saryuszwolski@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, constitutional affairs, industry",AFET; AFCO; ITRE,2024-12-15,
Andreas SCHIEDER,Austria,S&D,andreas.schieder@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, international trade",AFET; INTA,2024-12-15,
Lena SCHILLING,Austria,Greens/EFA,lena.schilling@europarl.europa.eu,N/A,N/A,N/A,"Environment, foreign affairs - Youngest MEP (23)",ENVI; AFET,2024-12-15,
Helmut SCHOLZ,Germany,The Left,helmut.scholz@europarl.europa.eu,N/A,N/A,N/A,"International trade, foreign affairs, constitutional affairs",INTA; AFET; AFCO,2024-12-15,
Radosław SIKORSKI,Poland,EPP,radoslaw.sikorski@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, security, transatlantic relations",AFET,2024-12-15,
Sven SIMON,Germany,EPP,sven.simon@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, security",AFET,2024-12-15,
Vincenzo SOFO,Italy,ECR,vincenzo.sofo@europarl.europa.eu,N/A,N/A,N/A,"Conservative politics, Italian sovereignty, national identity",AFET,2024-12-15,
Jordi SOLÉ,Spain,Greens/EFA,jordi.sole@europarl.europa.eu,N/A,N/A,N/A,"Catalan rights, regional autonomy, environmental policy",AFET; DROI,2024-12-15,
Villy SØVNDAL,Denmark,Greens/EFA,villy.sovndal@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, Ukraine support, employment, security and defence",AFET; EMPL; SEDE,2024-12-15,
Davor Ivo STIER,Croatia,EPP,davor.stier@europarl.europa.eu,N/A,N/A,N/A,"Western Balkans, Kosovo relations, foreign affairs",D-KS (Chair); AFET,2024-12-15,chair
Tineke STRIK,Netherlands,Greens/EFA,tineke.strik@europarl.europa.eu,N/A,N/A,N/A,"Migration, human rights, rule of law, Frontex accountability, data protection",AFET; DROI; LIBE,2024-12-15,
Ramona STRUGARIU,Romania,Renew Europe,ramona.strugariu@europarl.europa.eu,N/A,N/A,N/A,"Anti-corruption, rule of law, digital rights, civil liberties, AI governance",LIBE; AFET,2024-12-15,
Sara SKYTTEDAL,Sweden,EPP,sara.skyttedal@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; digital policy; Christian democratic values; energy policy; conservative social policy,ITRE; AFET,2024-12-15,
Marjan ŠAREC,Slovenia,Renew Europe,marjan.sarec@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; security (former Slovenian PM); European integration; Slovenian interests; liberal reforms,AFET; SEDE,2024-12-15,
António TÂNGER CORRÊA,Portugal,PfE,antonio.tanger.correa@europarl.europa.eu,N/A,N/A,N/A,"Conservative values, Portuguese sovereignty, immigration policy",AFET,2024-12-15,
Dominik TARCZYŃSKI,Poland,ECR,dominik.tarczynski@europarl.europa.eu,N/A,N/A,N/A,"Conservative values, national sovereignty, security",LIBE; AFET,2024-12-15,
Marco TARQUINIO,Italy,S&D,marco.tarquinio@europarl.europa.eu,N/A,N/A,N/A,"Peace issues, foreign affairs, human rights, media",DROI; AFET,2024-12-15,
Claudiu-Richard TÂRZIU,Romania,ECR,claudiu.tarziu@europarl.europa.eu,N/A,N/A,N/A,"Conservative nationalism, family values, sovereignty",AFET,2024-12-15,
Cristian TERHEȘ,Romania,ECR,cristian.terhes@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, sovereignty, foreign affairs, digital privacy, data protection",CONT; AFET; SEDE; EUDS,2024-12-15,vice_chair
Riho TERRAS,Estonia,EPP,riho.terras@europarl.europa.eu,N/A,N/A,N/A,"Defence and security, NATO, cybersecurity, transatlantic relations, military capabilities",SEDE; AFET,2024-12-15,sede_vice_chair; vice_chair
Hermann TERTSCH,Spain,PfE,hermann.tertsch@europarl.europa.eu,N/A,N/A,N/A,"Conservative politics, Spanish sovereignty, foreign affairs",AFET,2024-12-15,
Matej TONIN,Slovenia,EPP,matej.tonin@europarl.europa.eu,N/A,N/A,N/A,"Defence, security, Christian democratic values",SEDE; AFET,2024-12-15,
Pekka TOVERI,Finland,EPP,pekka.toveri@europarl.europa.eu,N/A,N/A,N/A,"Security, defence, cybersecurity, NATO cooperation",SEDE; AFET,2024-12-15,
Mihai TUDOSE,Romania,S&D,mihai.tudose@europarl.europa.eu,N/A,N/A,N/A,"Security and defence, foreign affairs, critical infrastructure protection, cybersecurity",SEDE; AFET,2024-12-15,vice_chair
Milan UHRÍK,Slovakia,ESN,milan.uhrik@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, conservative nationalism",LIBE; AFET,2024-12-15,
Brigitte VAN DEN BERG,Netherlands,Renew Europe,brigitte.vandenberg@europarl.europa.eu,N/A,N/A,N/A,"Liberal progressive policies, civil liberties",LIBE; AFET,2024-12-15,
Tom VANDENDRIESSCHE,Belgium,PfE,tom.vandendriessche@europarl.europa.eu,N/A,N/A,N/A,"Flemish nationalism, sovereignty, internal market",IMCO; AFET,2024-12-15,
Roberto VANNACCI,Italy,PfE,roberto.vannacci@europarl.europa.eu,N/A,N/A,N/A,"Right-wing nationalism, security, defence",AFET; LIBE,2024-12-15,
Alexandre VARAUT,France,PfE,alexandre.varaut@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, conservative values",JURI; AFET,2024-12-15,
Hilde VAUTMANS,Belgium,Renew Europe,hilde.vautmans@europarl.europa.eu,N/A,N/A,N/A,"Liberal policies, foreign affairs, agriculture",AFET; AGRI,2024-12-15,
Kristian VIGENIN,Bulgaria,S&D,kristian.vigenin@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, European integration, security",AFET; SEDE,2024-12-15,
Harald VILIMSKY,Austria,PfE,harald.vilimsky@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, migration control, security",LIBE; AFET,2024-12-15,coordinator
Anders VISTISEN,Denmark,PfE,anders.vistisen@europarl.europa.eu,N/A,N/A,N/A,"Right-wing Eurosceptic policies, sovereignty",AFET; LIBE,2024-12-15,
Petar VOLGIN,Bulgaria,ESN,petar.volgin@europarl.europa.eu,N/A,N/A,N/A,"Nationalist policies, Bulgarian sovereignty",CULT; AFET,2024-12-15,
Michael VON DER SCHULENBURG,Germany,NI,michael.vonderschulenburg@europarl.europa.eu,N/A,N/A,N/A,"Peace policy, foreign affairs, diplomacy",AFET; SEDE,2024-12-15,
Alexandr VONDRA,Czechia,ECR,alexandr.vondra@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, defence, security, transatlantic relations",AFET; SEDE,2024-12-15,
Thomas WAITZ,Austria,Greens/EFA,thomas.waitz@europarl.europa.eu,N/A,N/A,N/A,"Agriculture, food safety, animal welfare, environmental protection, sustainable farming",AGRI; AFET,2024-12-15,
Charlie WEIMERS,Sweden,ECR,charlie.weimers@europarl.europa.eu,N/A,N/A,N/A,"Trade policy, foreign affairs, China relations, security",AFET; INTA,2024-12-15,
Bernhard ZIMNIOK,Germany,ESN,bernhard.zimniok@europarl.europa.eu,N/A,N/A,N/A,"Foreign policy, development cooperation",AFET; DEVE,2024-12-15,
Željana ZOVKO,Croatia,EPP,zeljana.zovko@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, transatlantic relations, Western Balkans, security, trade",EPP Group Vice-President; AFET; INTA; PECH,2024-12-15,
